shipment_id,ship_date,origin_country,destination_country,carrier,mode,weight_kg,volume_cbm,distance_km,num_items,is_hazardous,fuel_price_index,customs_declared_value_usd,promised_transit_days,actual_transit_days,freight_cost_usd
SHP0008699,2025-03-27,US,FR,CMA-CGM,Rail,852.6,2.41,16282.0,93,0,121.0,21316.67,16,20,3165.67
SHP0015000,2024-01-27,FR,NL,Expeditors,Air,801.2,3.35,15235.1,139,0,86.3,4825.9,9,8,3323.87
SHP0011098,2024-02-26,FR,VN,Expeditors,Road,1969.1,6.73,13634.4,420,0,116.6,76111.58,8,7,6097.69
SHP0009082,2024-05-09,GB,IN,DB Schenker,Rail,1375.0,5.37,2047.7,372,0,87.9,56792.57,14,14,3098.78
SHP0002295,2025-03-05,IN,GB,DB Schenker,Rail,770.3,2.59,8567.9,166,0,80.7,28912.82,14,14,2998.68
SHP0002044,2024-06-04,GB,DE,DHL-Freight,Sea,1216.8,3.31,9729.7,366,0,117.6,8991.8,32,38,2548.86
SHP0018003,2024-01-15,VN,GB,CMA-CGM,Sea,1701.1,8.09,17928.2,408,0,116.8,33643.68,33,32,4212.6
SHP0008405,2024-05-17,TR,US,MaerskX,Road,1056.8,4.23,14694.9,388,0,95.2,36381.66,12,10,2887.84
SHP0002557,2024-03-07,FR,DE,DB Schenker,Air,441.3,2.73,17068.5,421,0,74.2,22645.5,8,7,3274.24
SHP0010177,2025-05-08,US,PL,DHL-Freight,Rail,580.7,2.73,13605.2,265,0,83.8,14449.31,15,15,2231.9
SHP0015976,2024-09-17,US,IN,Expeditors,Air,594.6,2.22,3074.6,361,0,108.6,28830.57,5,5,1901.98
SHP0005509,2024-08-29,US,GB,Kuehne+Nagel,Road,1886.1,5.42,8281.7,8,1,99.9,87692.39,9,9,3579.42
SHP0010566,2024-09-13,TR,IN,Kuehne+Nagel,Road,829.9,4.38,7295.3,330,0,89.6,8212.94,7,6,1569.08
SHP0002153,2025-03-13,US,VN,DHL-Freight,Sea,3197.1,8.77,11811.4,433,0,98.1,118294.34,31,31,7931.71
SHP0015758,2024-12-15,GB,TR,CMA-CGM,Sea,2242.7,6.82,826.5,201,0,95.2,91760.85,27,26,3315.97
SHP0010391,2025-06-20,IN,VN,MaerskX,Sea,923.3,4.84,9939.5,304,0,121.8,50179.77,32,36,2511.92
SHP0014665,2024-11-24,US,TR,Kuehne+Nagel,Rail,658.4,4.24,16212.8,417,0,91.1,34013.21,14,12,3342.65
SHP0009761,2024-12-05,FR,VN,MaerskX,Air,2801.4,8.62,17067.8,203,0,84.4,132161.7,9,9,6203.77
SHP0004024,2024-08-21,TR,GB,CMA-CGM,Road,1161.1,5.15,12580.3,324,0,125.6,23281.2,9,13,3801.55
SHP0018215,2025-05-28,GB,PL,CMA-CGM,Road,905.1,4.18,5281.2,319,0,92.9,42806.98,8,8,2084.28
SHP0000300,2025-01-15,FR,CN,MaerskX,Air,686.6,2.07,757.8,184,0,92.5,13290.76,4,3,744.39
SHP0005351,2024-01-27,TR,US,DHL-Freight,Road,1013.5,4.99,9913.2,116,0,98.6,60071.55,8,7,3116.94
SHP0011441,2025-06-10,CN,GB,DB Schenker,Rail,3131.9,20.63,17675.2,307,0,97.9,40806.45,16,16,6118.17
SHP0008300,2025-02-19,FR,GB,DHL-Freight,Road,3565.4,9.95,11329.1,344,0,115.6,91431.3,6,9,6469.5
SHP0006318,2024-02-16,US,IN,DB Schenker,Sea,282.8,0.83,8873.8,484,0,95.8,15486.73,32,31,1746.72
SHP0004032,2025-02-11,DE,TR,DHL-Freight,Sea,592.1,1.8,6887.5,219,0,90.1,15619.01,29,28,1512.08
SHP0004334,2024-11-09,US,FR,Expeditors,Road,234.9,0.98,18882.7,346,0,103.1,8209.69,10,9,2953.34
SHP0006466,2025-05-06,VN,TR,Kuehne+Nagel,Road,1012.4,3.86,4356.4,454,0,107.3,44002.23,7,13,2358.67
SHP0004397,2024-02-08,US,CN,Expeditors,Sea,564.6,1.45,18785.2,404,0,103.2,11095.98,32,32,3919.71
SHP0006533,2025-03-22,VN,CN,CMA-CGM,Sea,681.1,1.71,9918.5,392,0,103.5,6097.18,31,32,1995.12
SHP0006348,2024-10-02,US,VN,DHL-Freight,Sea,2176.4,6.14,13613.9,411,0,92.2,26706.7,30,29,5049.07
SHP0017428,2024-08-10,FR,IN,DHL-Freight,Sea,823.1,3.61,16197.0,247,0,99.0,21810.18,32,31,2913.63
SHP0010647,2025-04-08,GB,DE,CMA-CGM,Air,1814.6,6.05,335.8,170,0,106.0,11164.44,5,10,1920.57
SHP0005533,2025-02-18,US,DE,CMA-CGM,Road,2229.4,10.5,10840.2,133,0,84.3,118631.94,9,9,5259.8
SHP0006942,2024-06-12,US,GB,DB Schenker,Sea,697.4,4.62,14827.5,76,0,97.1,26285.36,31,29,2695.01
SHP0008451,2025-06-16,US,FR,DHL-Freight,Rail,61.2,0.26,2102.1,459,0,95.2,2769.02,13,12,251.52
SHP0019090,2024-04-05,US,FR,DB Schenker,Rail,605.3,2.5,10928.7,400,0,103.8,9912.83,15,20,2931.2
SHP0012764,2024-01-07,NL,GB,Kuehne+Nagel,Air,220.0,0.67,16672.4,289,1,110.8,8110.62,6,6,1666.27
SHP0002895,2025-05-28,PL,IN,DHL-Freight,Road,1381.2,7.36,15093.6,217,0,117.3,27712.28,11,17,4089.04
SHP0009356,2025-03-31,PL,DE,CMA-CGM,Road,1493.9,5.11,15656.2,148,0,85.5,80061.21,10,10,3428.24
SHP0002577,2024-08-27,CN,NL,MaerskX,Air,3573.0,14.59,11744.0,259,0,99.2,32111.41,8,7,9357.8
SHP0011637,2024-10-02,GB,TR,DHL-Freight,Rail,225.2,0.57,16748.6,292,1,103.0,4912.95,16,15,2673.66
SHP0008533,2024-05-07,VN,GB,Expeditors,Air,531.5,1.41,11876.8,442,0,97.9,13352.51,7,6,2678.36
SHP0006765,2025-04-28,GB,IN,DB Schenker,Rail,223.8,0.61,11824.8,312,0,109.3,6876.76,15,17,1983.34
SHP0015372,2025-02-22,GB,CN,CMA-CGM,Air,167.2,0.51,12308.0,128,0,90.6,1827.52,5,11,2213.53
SHP0007202,2025-01-24,VN,GB,DHL-Freight,Sea,771.4,2.29,12653.0,372,0,94.3,25608.28,32,31,3436.83
SHP0014358,2024-05-12,IN,NL,DHL-Freight,Air,348.1,1.07,10113.0,447,0,99.1,7984.2,7,11,1989.89
SHP0015095,2024-02-10,US,DE,CMA-CGM,Rail,1276.6,3.61,1329.0,276,0,103.1,51924.47,12,12,2763.66
SHP0006090,2024-11-08,PL,DE,CMA-CGM,Road,3767.8,21.16,17634.9,276,0,102.9,134466.79,11,9,8061.35
SHP0001994,2024-11-20,US,PL,CMA-CGM,Sea,263.6,1.37,6594.3,233,0,107.9,9908.49,29,28,1166.96
SHP0002963,2024-03-08,VN,FR,DHL-Freight,Sea,3664.1,11.56,15075.1,400,0,88.7,34536.11,32,31,6649.16
SHP0001869,2024-01-17,IN,GB,CMA-CGM,Road,803.5,2.52,5771.8,364,0,100.0,14483.47,7,6,1353.53
SHP0014640,2025-03-13,PL,FR,DB Schenker,Sea,684.7,2.98,17996.6,256,0,104.7,30155.54,33,33,3295.97
SHP0002028,2024-06-05,FR,IN,CMA-CGM,Rail,1445.9,5.48,2216.2,22,0,80.7,40019.1,12,17,1670.07
SHP0005173,2025-06-10,TR,NL,Kuehne+Nagel,Sea,1268.0,5.45,11938.2,469,0,104.6,31724.08,32,31,3341.18
SHP0016101,2025-04-29,DE,TR,CMA-CGM,Road,399.5,1.36,13440.8,338,0,102.5,8053.33,9,14,1928.39
SHP0017359,2024-09-06,TR,NL,CMA-CGM,Sea,1213.0,4.46,5198.4,245,0,83.5,52654.13,30,37,2369.7
SHP0000106,2024-08-01,GB,IN,MaerskX,Sea,2978.0,8.45,1965.1,71,0,71.9,43403.87,28,26,5315.52
SHP0004908,2024-07-30,FR,DE,DB Schenker,Rail,3766.7,13.41,546.9,23,0,76.4,101203.01,13,13,6272.65
SHP0007382,2025-02-27,GB,VN,Kuehne+Nagel,Road,1209.4,4.21,15118.9,454,0,103.5,12317.45,9,9,4137.75
SHP0005081,2024-05-04,NL,US,Expeditors,Air,111.1,0.48,3256.0,225,0,102.4,2228.4,4,4,693.33
SHP0007788,2025-06-09,CN,PL,DHL-Freight,Air,1288.4,3.62,4856.3,5,0,121.1,12148.32,5,4,1703.5
SHP0013206,2024-06-14,FR,PL,MaerskX,Rail,2760.6,9.17,7516.9,308,0,132.8,60140.7,15,13,6610.78
SHP0012454,2024-08-26,VN,US,DHL-Freight,Road,2774.2,9.65,12383.0,491,0,123.1,28196.23,9,9,8096.46
SHP0013952,2024-09-13,TR,US,DB Schenker,Sea,3529.8,10.4,14498.8,100,0,98.0,148504.88,30,29,4173.69
SHP0006670,2025-05-16,PL,VN,DB Schenker,Air,524.7,2.8,2671.2,189,0,90.7,13620.99,6,5,965.13
SHP0002978,2025-05-31,FR,PL,CMA-CGM,Sea,1879.6,5.52,382.0,112,0,101.6,104440.36,28,33,3081.07
SHP0007109,2024-01-31,PL,DE,Expeditors,Road,3645.7,15.97,12991.5,79,0,89.2,149390.42,9,8,4487.12
SHP0002553,2025-02-24,US,VN,Expeditors,Rail,1568.9,4.3,18046.8,395,0,87.4,51175.42,17,16,4160.1
SHP0003730,2024-01-01,FR,CN,Expeditors,Road,1050.9,3.02,8332.5,133,0,110.4,46419.04,7,6,3160.78
SHP0009024,2024-04-21,NL,FR,DHL-Freight,Sea,1988.2,8.27,4248.6,268,0,119.9,57335.14,27,26,3824.43
SHP0016041,2024-03-25,GB,VN,CMA-CGM,Air,2335.6,7.9,13249.4,77,0,109.7,37443.45,7,11,6203.96
SHP0001769,2025-04-21,US,GB,CMA-CGM,Road,2169.6,14.13,719.2,86,0,105.3,21256.72,5,5,3066.22
SHP0007718,2024-02-21,US,TR,Kuehne+Nagel,Air,1467.4,9.45,8013.9,379,0,105.2,54628.14,6,5,3718.82
SHP0006433,2024-11-03,NL,US,CMA-CGM,Road,409.3,1.52,12879.2,138,0,71.7,11008.58,9,8,1787.11
SHP0014979,2025-06-15,CN,TR,CMA-CGM,Road,2362.7,9.32,17144.3,366,0,119.5,83730.9,11,15,6414.12
SHP0011305,2025-01-31,IN,PL,Expeditors,Air,1175.6,3.21,4227.5,213,0,107.4,30492.5,5,4,2180.05
SHP0006175,2024-06-26,DE,GB,Expeditors,Sea,1108.1,2.82,1640.9,491,0,109.3,56275.93,27,26,1362.43
SHP0009409,2024-12-22,CN,FR,DHL-Freight,Road,1985.1,10.0,12064.8,387,0,84.3,84512.44,9,9,3056.46
SHP0010945,2024-11-18,VN,IN,DHL-Freight,Air,1253.4,7.48,17910.3,465,0,92.3,53117.53,8,8,4601.04
SHP0019888,2025-04-15,TR,DE,Expeditors,Sea,807.9,3.43,8242.4,423,0,99.3,37989.22,29,28,2869.54
SHP0002420,2024-06-23,FR,GB,DHL-Freight,Rail,559.9,1.69,8343.2,353,1,83.5,18754.08,15,16,2150.93
SHP0002539,2025-04-23,US,IN,DB Schenker,Sea,1322.5,4.74,16839.5,28,0,121.0,14359.6,34,33,4000.96
SHP0014249,2024-03-30,US,PL,Expeditors,Road,869.3,2.73,14605.4,263,0,106.9,20632.03,9,9,3506.77
SHP0001413,2025-01-31,NL,US,CMA-CGM,Rail,723.7,4.63,14902.3,362,0,96.2,27315.89,15,15,2920.29
SHP0002290,2025-04-11,TR,NL,Kuehne+Nagel,Air,649.0,1.94,14438.5,306,1,75.0,37733.95,8,7,2061.63
SHP0013416,2025-06-01,DE,IN,Expeditors,Rail,3256.6,11.71,12609.7,405,0,125.8,148513.13,16,15,5073.54
SHP0005744,2024-09-20,VN,PL,DHL-Freight,Sea,1066.8,2.97,13547.7,477,0,85.2,32203.42,31,29,4169.44
SHP0018786,2025-06-16,DE,NL,Kuehne+Nagel,Air,747.1,2.84,9730.0,412,0,77.6,44190.44,6,6,1825.45
SHP0007793,2024-12-11,FR,US,Expeditors,Rail,796.7,2.59,646.3,185,0,112.2,41943.86,11,11,1843.69
SHP0013572,2025-02-10,CN,TR,DB Schenker,Air,1868.3,7.54,14991.4,482,0,110.3,54010.45,8,7,3921.7
SHP0003177,2024-12-26,NL,FR,DB Schenker,Rail,232.1,1.16,10156.5,414,0,120.6,10098.86,15,14,1148.57
SHP0017905,2025-05-27,DE,VN,DB Schenker,Rail,456.4,1.22,4904.8,401,0,83.7,19284.69,14,14,1230.11
SHP0015588,2025-06-14,FR,IN,DHL-Freight,Road,1414.8,4.27,407.1,49,0,110.1,15963.0,5,4,2631.18
SHP0016529,2024-10-29,PL,CN,DB Schenker,Rail,758.2,2.05,1249.0,257,0,88.9,28985.58,14,13,1007.02
SHP0005664,2024-11-08,DE,PL,DHL-Freight,Sea,1861.2,11.39,15278.1,273,1,95.2,65583.97,32,37,6118.43
SHP0006003,2025-06-01,NL,CN,MaerskX,Road,939.4,5.36,16844.4,318,0,93.4,6046.92,8,7,3948.0
SHP0003175,2024-11-15,TR,DE,MaerskX,Rail,2604.5,8.32,17556.9,187,0,104.1,29207.53,17,16,5429.91
SHP0013129,2024-08-28,NL,DE,Expeditors,Rail,1649.2,5.44,13621.3,302,0,97.8,56698.23,16,20,5337.92
SHP0006556,2024-03-07,IN,NL,Expeditors,Sea,1027.6,3.36,6738.3,22,0,95.2,43582.31,30,28,1929.87
SHP0003647,2024-08-31,VN,US,MaerskX,Road,1230.1,5.9,10613.6,250,0,104.2,23372.82,7,5,3731.4
SHP0012155,2025-02-03,TR,VN,DHL-Freight,Air,4004.1,18.06,1186.8,316,0,110.4,34712.46,3,2,6170.43
SHP0018815,2025-01-01,GB,TR,DHL-Freight,Rail,1189.4,3.09,9275.9,340,0,120.4,65875.36,14,14,2417.89
SHP0015420,2025-04-10,CN,PL,Kuehne+Nagel,Rail,2591.0,9.0,17216.9,387,1,100.4,132502.72,17,16,8051.45
SHP0019249,2024-11-03,VN,IN,Expeditors,Road,2468.3,8.64,11841.4,363,0,94.5,18712.42,9,9,6050.11
SHP0004960,2025-04-22,TR,DE,Kuehne+Nagel,Sea,2994.4,18.38,6614.5,68,0,112.0,174187.24,30,30,7585.38
SHP0003511,2024-07-24,NL,VN,MaerskX,Air,1073.4,3.63,18839.9,325,0,109.2,43871.87,8,13,3723.14
SHP0013070,2024-03-25,PL,US,CMA-CGM,Road,806.3,4.36,15626.4,131,0,90.6,4839.07,11,15,2471.74
SHP0004425,2024-08-07,FR,IN,DHL-Freight,Sea,2200.8,10.18,5868.3,178,0,109.0,44197.46,29,29,4673.0
SHP0017041,2024-02-23,DE,GB,DHL-Freight,Road,891.1,3.08,13882.2,77,0,104.5,51894.12,11,10,3170.2
SHP0000902,2024-06-19,NL,PL,MaerskX,Road,1507.2,6.53,7649.4,64,1,116.6,15371.43,7,11,2893.86
SHP0005075,2025-05-31,IN,TR,MaerskX,Sea,1274.0,4.43,2862.0,386,0,103.8,47709.99,30,28,1529.85
SHP0000302,2025-04-22,NL,PL,Kuehne+Nagel,Air,1568.7,4.15,12338.3,92,0,120.3,70387.35,8,6,2926.67
SHP0004556,2025-04-19,GB,VN,Expeditors,Road,2514.8,9.52,878.6,496,1,81.1,56786.3,6,5,3883.2
SHP0009698,2025-05-28,CN,GB,DB Schenker,Air,1019.8,5.7,5976.1,24,0,115.6,31625.53,5,4,1891.82
SHP0006136,2024-05-13,GB,VN,MaerskX,Road,3931.9,11.59,16879.3,51,0,111.6,186888.23,10,9,10141.56
SHP0002711,2024-01-20,DE,CN,MaerskX,Road,1299.6,3.49,869.4,421,0,90.8,38316.79,5,4,1811.03
SHP0003609,2025-01-25,CN,NL,MaerskX,Road,490.4,2.97,2474.7,326,0,120.4,19504.98,6,5,1025.07
SHP0013177,2024-04-14,PL,TR,Expeditors,Sea,3409.4,11.95,10000.1,363,0,103.0,151974.14,30,28,4804.86
SHP0019017,2025-03-19,US,IN,MaerskX,Sea,1640.3,9.38,7262.2,308,0,89.9,11879.57,30,29,2564.59
SHP0001280,2025-04-12,CN,IN,DB Schenker,Air,517.7,2.21,16319.7,178,0,104.8,29679.31,10,16,3723.26
SHP0014619,2025-04-26,US,DE,DHL-Freight,Air,819.9,4.46,17502.6,28,0,117.2,31824.02,7,13,2889.85
SHP0002562,2024-10-10,CN,IN,DHL-Freight,Rail,287.3,0.79,4038.8,447,0,78.6,12095.26,14,14,960.44
SHP0004915,2024-11-16,US,VN,Expeditors,Air,2611.3,13.48,11855.8,13,0,112.7,151335.97,6,5,3709.38
SHP0014792,2024-08-20,FR,GB,DB Schenker,Air,1250.3,5.25,16972.2,408,0,98.6,15266.67,9,14,2829.32
SHP0003306,2024-10-24,IN,PL,CMA-CGM,Road,851.4,3.69,17775.2,49,0,112.6,26657.74,11,15,3199.53
SHP0016897,2025-01-26,DE,US,CMA-CGM,Air,1413.1,4.7,8485.5,273,1,89.9,6879.69,7,13,3671.14
SHP0009063,2025-03-02,DE,IN,CMA-CGM,Sea,1553.6,4.01,4712.3,245,0,102.7,6572.47,30,34,2115.16
SHP0017182,2024-01-27,PL,NL,Kuehne+Nagel,Air,1638.3,6.79,4495.8,342,0,88.3,33936.71,4,10,2290.86
SHP0015088,2025-05-18,DE,PL,DB Schenker,Road,616.3,1.9,13899.6,183,0,118.1,33076.73,10,10,3669.46
SHP0010895,2025-01-25,VN,TR,DHL-Freight,Sea,1304.2,5.44,17811.9,226,0,102.7,64534.28,31,31,3729.61
SHP0001971,2025-02-18,VN,IN,CMA-CGM,Sea,657.9,1.66,12165.5,39,0,108.0,36234.36,30,29,2303.68
SHP0009739,2024-03-10,FR,NL,MaerskX,Road,906.9,5.5,17433.0,354,0,90.1,8090.64,10,9,3745.28
SHP0015765,2025-02-11,FR,CN,DHL-Freight,Road,796.0,2.41,17516.4,134,0,115.2,3576.47,11,9,4273.72
SHP0014574,2024-01-27,CN,NL,DHL-Freight,Sea,893.4,2.77,8144.9,484,0,77.4,36344.15,31,28,1970.46
SHP0003476,2024-07-14,IN,DE,DHL-Freight,Road,578.1,2.15,12712.7,450,0,87.4,31206.71,11,11,2464.47
SHP0012035,2025-01-26,GB,VN,MaerskX,Rail,1635.2,4.91,17468.4,250,0,98.0,54056.64,16,15,3318.55
SHP0003871,2025-06-07,PL,US,DHL-Freight,Air,3308.8,19.65,17987.8,310,1,90.0,165117.46,7,7,7457.71
SHP0002756,2025-03-13,CN,DE,MaerskX,Sea,3475.3,14.15,5271.4,373,0,107.7,24705.34,30,30,6763.26
SHP0016447,2024-12-11,FR,NL,DB Schenker,Road,3742.9,11.54,825.6,215,0,102.7,83569.33,6,6,5117.34
SHP0017981,2025-05-19,GB,TR,DB Schenker,Road,872.5,2.49,3203.9,158,0,96.8,20206.24,8,7,2261.65
SHP0003455,2024-10-04,US,DE,DB Schenker,Air,2280.4,9.03,13251.3,324,0,122.8,103435.33,7,6,5909.52
SHP0005366,2024-06-30,FR,CN,MaerskX,Air,750.7,1.93,708.4,392,0,91.9,5347.14,3,2,1501.3
SHP0012129,2025-02-26,GB,US,DHL-Freight,Rail,1304.4,6.75,2482.0,257,0,91.1,74959.92,13,11,1755.29
SHP0015189,2024-08-30,VN,GB,MaerskX,Sea,888.4,2.77,10192.0,111,0,104.8,15802.43,30,29,3465.61
SHP0019942,2024-08-01,US,GB,Expeditors,Road,3466.9,19.55,7378.4,346,0,101.5,67336.48,8,8,6520.34
SHP0014873,2025-02-01,FR,IN,Kuehne+Nagel,Rail,1274.9,5.7,978.3,428,0,97.3,5909.42,13,13,2560.81
SHP0005002,2025-02-24,NL,IN,DB Schenker,Air,1845.8,8.6,15090.5,180,0,107.4,62754.85,7,6,5533.45
SHP0010004,2024-12-28,IN,GB,Expeditors,Air,890.2,2.28,6849.9,348,0,82.7,45153.41,6,5,1815.82
SHP0012882,2024-11-24,PL,VN,CMA-CGM,Rail,1853.5,5.72,8039.8,188,0,92.4,53815.59,15,20,3966.31
SHP0018246,2025-05-25,DE,PL,Kuehne+Nagel,Air,1335.3,4.97,14091.4,391,0,107.0,23905.36,7,6,3748.53
SHP0013439,2025-03-01,TR,VN,Kuehne+Nagel,Rail,596.1,2.0,12385.7,249,0,98.4,29484.27,15,15,2475.99
SHP0013316,2024-12-30,FR,CN,DHL-Freight,Air,799.8,4.17,11855.3,457,0,110.8,34416.98,7,5,2386.23
SHP0003270,2025-04-06,VN,NL,DB Schenker,Sea,2079.7,13.25,14553.9,9,0,98.9,20545.43,31,30,3873.4
SHP0009165,2025-02-22,FR,NL,DHL-Freight,Road,455.9,1.23,10651.8,282,0,71.5,26357.37,8,11,1835.72
SHP0019538,2024-03-17,TR,VN,Expeditors,Road,378.0,1.25,15156.3,129,0,100.3,17942.61,10,9,2446.86
SHP0002514,2025-01-22,TR,US,Kuehne+Nagel,Air,950.3,2.62,9747.9,60,0,85.8,54040.84,8,12,2832.18
SHP0008896,2024-04-22,NL,TR,Expeditors,Air,1905.0,5.17,7709.3,137,0,101.6,35544.38,7,12,4741.2
SHP0004662,2024-06-21,CN,FR,DHL-Freight,Road,1152.3,3.21,7455.5,224,0,85.1,66481.9,10,9,1811.89
SHP0004438,2024-08-07,IN,CN,DB Schenker,Rail,2728.4,12.4,7353.6,142,0,95.3,20244.67,13,12,6714.22
SHP0016577,2025-02-11,NL,PL,Kuehne+Nagel,Sea,762.9,3.78,2519.6,391,0,101.2,13542.64,28,27,1692.61
SHP0002828,2024-02-04,US,VN,Expeditors,Rail,1771.4,5.98,11238.0,385,0,109.1,54168.71,16,15,4595.92
SHP0018380,2024-04-11,NL,PL,MaerskX,Rail,2719.7,7.41,10858.7,107,0,89.6,66248.21,13,12,6471.64
SHP0007065,2024-06-07,PL,IN,CMA-CGM,Sea,1264.2,4.76,4928.1,94,1,93.0,13326.37,31,36,2283.51
SHP0010844,2024-09-27,IN,US,CMA-CGM,Rail,923.3,2.83,14296.3,402,0,93.5,49271.23,16,19,3906.71
SHP0012022,2024-05-06,TR,FR,DB Schenker,Sea,5101.1,12.8,13759.1,425,0,91.0,198381.26,31,30,6632.56
SHP0005617,2025-02-05,FR,GB,Kuehne+Nagel,Road,1728.3,8.96,17066.1,242,0,87.1,48077.2,9,9,5700.52
SHP0003475,2024-07-15,US,GB,DB Schenker,Air,1166.5,3.09,16856.4,396,0,98.0,57633.15,10,10,3831.97
SHP0019811,2025-05-22,IN,CN,DB Schenker,Sea,1405.3,5.05,12684.9,28,0,94.7,39286.47,31,30,4306.43
SHP0007028,2024-02-12,PL,VN,DHL-Freight,Air,732.2,2.6,799.9,367,0,101.1,27445.99,2,1,1624.84
SHP0013034,2024-11-21,FR,US,DB Schenker,Rail,1723.4,7.29,7037.9,474,1,116.0,32509.05,14,12,2413.07
SHP0016546,2024-04-27,FR,GB,Expeditors,Sea,461.1,1.34,9518.7,281,0,107.9,25388.41,29,28,2279.12
SHP0012046,2025-03-08,NL,VN,Expeditors,Sea,3697.0,10.62,13975.9,458,0,92.5,28041.51,32,32,7865.33
SHP0001236,2024-12-13,CN,VN,DHL-Freight,Sea,3368.1,21.66,2137.4,5,0,103.0,62494.41,27,26,4374.24
SHP0016333,2024-06-16,GB,CN,DHL-Freight,Air,1299.1,7.25,3594.8,124,0,89.9,28907.98,4,3,2554.43
SHP0013398,2024-01-29,US,VN,CMA-CGM,Air,450.0,1.13,10189.1,473,0,111.4,18474.26,7,6,1983.98
SHP0001345,2024-02-27,CN,DE,DB Schenker,Air,3432.5,13.84,562.2,111,0,103.5,61546.23,5,4,7349.88
SHP0019393,2024-11-16,IN,GB,Kuehne+Nagel,Road,557.0,2.25,6278.6,371,0,79.9,8997.21,6,6,1422.44
SHP0008330,2025-02-12,DE,FR,CMA-CGM,Air,702.1,2.01,2010.6,340,0,110.8,21190.72,4,3,1449.33
SHP0000333,2024-10-03,US,IN,Kuehne+Nagel,Road,1753.9,9.42,17539.9,142,0,116.6,34148.05,10,9,5911.07
SHP0014286,2025-05-23,VN,TR,DHL-Freight,Air,3037.6,7.98,10313.9,96,0,85.9,17072.88,6,6,6366.12
SHP0007409,2024-05-21,CN,IN,Expeditors,Air,759.7,2.01,5906.2,458,0,77.3,4118.49,6,5,2309.0
SHP0019016,2024-03-02,GB,US,Expeditors,Rail,1868.8,5.82,18142.8,426,0,89.2,38214.91,17,16,4589.25
SHP0009396,2024-04-07,FR,IN,DB Schenker,Sea,1300.3,5.39,10332.4,306,0,88.2,47176.72,32,31,3437.72
SHP0019740,2025-03-11,NL,PL,Kuehne+Nagel,Rail,1155.2,5.23,15177.9,135,0,92.9,52787.24,15,15,3681.86
SHP0012452,2024-04-16,NL,VN,DHL-Freight,Sea,1144.2,3.49,4450.4,431,1,105.6,21621.54,27,26,2070.44
SHP0009203,2025-06-23,US,GB,DB Schenker,Rail,1759.6,9.89,15453.3,241,0,106.7,82857.68,16,15,3816.72
SHP0014748,2024-06-26,FR,US,MaerskX,Road,3737.5,11.22,8263.2,119,0,84.9,42875.43,7,6,5744.29
SHP0000324,2024-04-26,VN,DE,Expeditors,Road,1976.0,7.36,6683.3,424,0,92.7,39628.19,8,7,3728.01
SHP0000464,2025-04-07,IN,FR,DHL-Freight,Sea,617.9,3.41,7458.8,158,0,109.5,16542.22,30,32,2015.26
SHP0000980,2025-05-13,US,IN,DB Schenker,Sea,2728.2,10.72,13359.4,137,0,87.7,127955.14,31,32,7070.43
SHP0016598,2025-05-10,US,TR,Kuehne+Nagel,Air,2006.1,8.25,4020.4,412,0,100.3,91095.82,4,3,4126.45
SHP0008676,2024-01-28,GB,IN,Expeditors,Sea,472.2,2.51,8088.3,281,0,88.1,11422.28,30,30,1936.27
SHP0001196,2024-03-17,VN,US,Kuehne+Nagel,Rail,534.9,1.46,13729.0,477,1,108.0,16969.12,15,14,3135.72
SHP0000621,2024-10-06,CN,TR,CMA-CGM,Air,1494.1,6.8,14407.1,137,0,97.2,85321.96,6,11,4157.65
SHP0008551,2024-09-17,CN,VN,DB Schenker,Rail,1232.8,5.86,2711.5,62,0,96.8,18506.69,12,11,2652.15
SHP0004404,2024-07-05,PL,IN,Expeditors,Sea,1629.9,7.2,9535.3,238,0,93.3,30310.82,31,34,2895.27
SHP0010525,2025-03-23,GB,FR,DHL-Freight,Air,1387.3,4.55,13431.4,187,0,96.5,41664.06,8,7,3603.07
SHP0015916,2024-12-04,VN,FR,DB Schenker,Air,1078.7,3.04,8532.2,395,0,91.2,8462.87,7,6,3133.74
SHP0001457,2025-03-01,TR,DE,Kuehne+Nagel,Road,2584.3,15.67,15230.6,448,0,111.2,16147.5,9,9,7951.47
SHP0016542,2024-04-24,NL,IN,DB Schenker,Rail,3190.8,15.12,9824.4,77,0,85.2,42871.01,14,17,7809.56
SHP0008050,2024-10-16,FR,GB,DB Schenker,Air,2439.1,9.34,18005.7,122,0,109.0,110879.61,8,8,6867.38
SHP0000321,2024-07-15,IN,TR,Kuehne+Nagel,Road,2424.7,7.57,7546.3,444,0,119.3,91530.5,8,6,5064.69
SHP0007887,2024-06-24,CN,GB,MaerskX,Road,552.9,2.52,14801.8,152,0,98.5,10653.21,10,10,2033.25
SHP0013896,2025-03-26,NL,TR,Expeditors,Rail,2634.4,6.62,4972.1,135,0,108.0,150736.2,13,13,6127.39
SHP0010199,2024-06-16,FR,US,Expeditors,Sea,1297.5,5.19,13820.3,428,0,112.0,76206.37,32,30,3917.25
SHP0002385,2024-11-28,IN,PL,CMA-CGM,Air,172.2,0.65,3542.8,129,0,93.8,4119.78,8,8,638.92
SHP0004434,2024-10-31,IN,TR,MaerskX,Sea,2921.5,7.35,7539.0,119,0,104.8,159368.72,30,29,4824.69
SHP0008185,2024-01-15,FR,PL,DHL-Freight,Road,2503.7,8.33,2091.3,324,1,84.6,79153.5,8,12,3668.79
